Country Name,Country Code,Indicator Name,Indicator Code,Valor_Inicial,Ano_Inicial,Valor_Final,Ano_Final,Crescimento_Absoluto,Crescimento_Percentual
Bulgaria,BGR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,95.0581893920898,1990.0,97.2181777954102,2017.0,2.1599884033203978,2.2722801866244464
Bulgaria,BGR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,99.1099624633789,1990.0,99.0163497924805,2017.0,-0.09361267089840908,-0.09445334108869119
Bulgaria,BGR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,99.4928665161133,1990.0,98.1151504516602,2017.0,-1.3777160644530966,-1.384738537239722
Bulgaria,BGR,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,25503.0,1990.0,14596.0,2017.0,-10907.0,-42.76751754695526
Burkina Faso,BFA,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,53.8400115966797,1990.0,57.8680305480957,2017.0,4.028018951416001,7.481460036803574
Burkina Faso,BFA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.45857000350952,1990.0,4.06224012374878,2017.0,0.60367012023926,17.454327066582344
Burkina Faso,BFA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,32.5255012512207,1990.0,87.9926300048828,2017.0,55.467128753662095,170.53427808919741
Burkina Faso,BFA,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,6.89189004898071,1990.0,33.6666603088379,2017.0,26.77477025985719,388.49677040069867
Burkina Faso,BFA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,19.4958896636963,1990.0,61.6484985351563,2017.0,42.152608871460004,216.21279971620507
Burkina Faso,BFA,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,8572.0,1990.0,64177.0,2017.0,55605.0,648.6817545496967
Burundi,BDI,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,45.7239418029785,1990.0,45.429988861084,2017.0,-0.29395294189450283,-0.6428862654954969
Burundi,BDI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.3572199344635,1990.0,5.41641998291016,2017.0,2.0592000484466597,61.336465547221586
Burundi,BDI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,67.3259735107422,1990.0,123.781791687012,2017.0,56.4558181762698,83.85444016975408
Burundi,BDI,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,5.21858978271484,1990.0,42.4800682067871,2017.0,37.261478424072266,714.0143214071123
Burundi,BDI,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,40.5684814453125,1990.0,61.7319297790527,2017.0,21.1634483337402,52.167218440919825
Burundi,BDI,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,9049.0,1990.0,47949.0,2017.0,38900.0,429.88175489004306
Cabo Verde,CPV,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,43.8118286132813,1990.0,38.3987197875977,2017.0,-5.413108825683601,-12.355359264878182
Cabo Verde,CPV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.39176988601685,1990.0,4.99245023727416,2017.0,-1.39931964874269,-21.892522316924364
Cabo Verde,CPV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,126.092781066895,1990.0,109.887901306152,2017.0,-16.204879760742998,-12.851552343941048
Cabo Verde,CPV,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,20.921329498291,1990.0,92.8984298706055,2017.0,71.9771003723145,344.0369331126594
Cabo Verde,CPV,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,60.3995018005371,1990.0,102.162109375,2017.0,41.7626075744629,69.14396034652644
Cabo Verde,CPV,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,2028.0,1990.0,2988.0,2017.0,960.0,47.337278106508876
Cambodia,KHM,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,69.4017028808594,1990.0,48.4539184570313,2017.0,-20.947784423828104,-30.183386796414453
Cambodia,KHM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.26126003265381,1990.0,1.90197002887726,2017.0,0.6407099962234502,50.799199184591295
Cambodia,KHM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,111.919387817383,1990.0,116.657127380371,2017.0,4.737739562987997,4.233171441858214
Cambodia,KHM,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,27.7713394165039,1990.0,45.0513305664063,2017.0,17.2799911499024,62.22239010781482
Cambodia,KHM,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,45.9789390563965,1990.0,95.169059753418,2017.0,49.1901206970215,106.98402726667149
Cambodia,KHM,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,36533.0,1990.0,47866.0,2017.0,11333.0,31.02126844223031
Cameroon,CMR,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,35.0643310546875,1990.0,33.8792495727539,2017.0,-1.1850814819336009,-3.3797350363972676
Cameroon,CMR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.28999996185303,1990.0,3.02990007400513,2017.0,-0.26009988784789995,-7.905771758775451
Cameroon,CMR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,97.3120803833008,1990.0,117.133857727051,2017.0,19.8217773437502,20.369287415986335
Cameroon,CMR,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,25.4520702362061,1990.0,58.0781288146973,2017.0,32.6260585784912,128.18626648326605
Cameroon,CMR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,55.5764617919922,1990.0,73.8916702270508,2017.0,18.315208435058594,32.954973822564504
Cameroon,CMR,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,37804.0,1990.0,105388.0,2017.0,67584.0,178.7747328325045
Canada,CAN,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,0.0,1990.0,0.0,2017.0,0.0,
Canada,CAN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.99222993850708,1990.0,5.28121995925903,2017.0,-0.7110099792480504,-11.86553230674578
Canada,CAN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,103.784622192383,1990.0,100.572311401367,2017.0,-3.2123107910159945,-3.0951702893530926
Canada,CAN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,99.2891006469727,1990.0,109.931549072266,2017.0,10.642448425293296,10.718647219026636
Canada,CAN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,94.225486755371,1990.0,96.530418395996,2017.0,2.304931640625,2.446187034946376
Canada,CAN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,149500.0,1990.0,141045.0,2017.0,-8455.0,-5.655518394648829
Cayman Islands,CYM,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,49.2591400146484,1990.0,45.9736518859863,2017.0,-3.2854881286621023,-6.669804076329962
Cayman Islands,CYM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,
Cayman Islands,CYM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,
Cayman Islands,CYM,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,
Cayman Islands,CYM,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,
Cayman Islands,CYM,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,209.0,1990.0,303.0,2017.0,94.0,44.97607655502392
Central African Republic,CAF,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,53.2091293334961,1990.0,53.2640190124512,2017.0,0.05488967895509944,0.10315838586846676
Central African Republic,CAF,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.24566006660461,1990.0,1.22393000125885,2017.0,-1.0217300653457597,-45.497984336097396
Central African Republic,CAF,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,70.142578125,1990.0,93.4557266235352,2017.0,23.3131484985352,33.23680013156802
Central African Republic,CAF,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,11.419810295105,1990.0,17.3780097961426,2017.0,5.958199501037599,52.17424236540539
Central African Republic,CAF,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,30.1721706390381,1990.0,44.422550201416,2017.0,14.250379562377901,47.23021002652068
Central African Republic,CAF,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,3581.0,1990.0,8267.0,2017.0,4686.0,130.85730242948895
Chad,TCD,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,64.9264831542969,1990.0,46.7001113891602,2017.0,-18.226371765136705,-28.07232254028295
Chad,TCD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.27231001853943,1990.0,2.84970998764038,2017.0,0.5773999691009499,25.41026375758729
Chad,TCD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,49.6322708129883,1990.0,101.404067993164,2017.0,51.7717971801757,104.31075655443817
Chad,TCD,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,6.63768005371094,1990.0,22.4027900695801,2017.0,15.765110015869158,237.5093389301783
Chad,TCD,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,16.5947208404541,1990.0,38.0570907592773,2017.0,21.4623699188232,129.3325155943744
Chad,TCD,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,7327.0,1990.0,37336.0,2017.0,30009.0,409.56735362358404
Channel Islands,CHI,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
Channel Islands,CHI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,
Channel Islands,CHI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,
Channel Islands,CHI,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,
Channel Islands,CHI,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,,,,,,
Channel Islands,CHI,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,,,,,,
Chile,CHL,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,53.8439903259277,1990.0,25.6147499084473,2017.0,-28.229240417480398,-52.42783873669754
Chile,CHL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.36159992218018,1990.0,4.92324018478394,2017.0,2.56164026260376,108.47054314936237
Chile,CHL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,107.397010803223,1990.0,101.643730163574,2017.0,-5.753280639648992,-5.3570212025643595
Chile,CHL,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,77.192268371582,1990.0,100.646186828613,2017.0,23.453918457030994,30.383766343191766
Chile,CHL,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,95.822998046875,1990.0,95.0192413330078,2017.0,-0.8037567138672017,-0.8387931188231217
Chile,CHL,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,53480.0,1990.0,75405.0,2017.0,21925.0,40.99663425579656
China,CHN,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,34.2927017211914,1990.0,32.5965385437012,2017.0,-1.6961631774901988,-4.946134577789897
China,CHN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.65422999858856,1990.0,1.88730001449585,2017.0,0.23307001590729004,14.08933558853077
China,CHN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,129.702194213867,1990.0,104.125129699707,2017.0,-25.577064514159986,-19.719839490136735
China,CHN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,37.3150405883789,1990.0,94.2992095947266,2017.0,56.984169006347706,152.71099296109142
China,CHN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,103.415382385254,1990.0,92.466796875,2017.0,-10.948585510254006,-10.586999010908423
China,CHN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,5543800.0,1990.0,5889014.0,2017.0,345214.0,6.227028392077636
Colombia,COL,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,44.9381217956542,1990.0,36.7236785888672,2017.0,-8.214443206786996,-18.279453787900376
Colombia,COL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.93999004364014,1990.0,4.49099016189575,2017.0,0.5510001182556103,13.98480991455866
Colombia,COL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,101.686012268066,1990.0,113.562721252441,2017.0,11.876708984375,11.679786353569915
Colombia,COL,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,51.6307411193848,1990.0,98.0918579101563,2017.0,46.461116790771506,89.98731333981887
Colombia,COL,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,71.6811981201172,1990.0,100.466423034668,2017.0,28.785224914550795,40.15728764231171
Colombia,COL,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,141936.0,1990.0,188208.0,2017.0,46272.0,32.60060872505918
Comoros,COM,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,41.5992202758789,1990.0,54.6120910644531,2017.0,13.012870788574197,31.28152571676841
Comoros,COM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.78254008293152,1990.0,4.34328985214233,2017.0,0.5607497692108105,14.824688090977792
Comoros,COM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,96.327278137207,1990.0,103.170150756836,2017.0,6.8428726196289915,7.103774498727261
Comoros,COM,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,24.5987491607666,1990.0,60.3504104614258,2017.0,35.7516613006592,145.33934659442264
Comoros,COM,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,44.274040222168,1990.0,76.4483184814453,2017.0,32.1742782592773,72.67075265285514
Comoros,COM,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,1900.0,1990.0,4322.0,2017.0,2422.0,127.47368421052632
"Congo, Dem. Rep.",COD,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,33.3361892700195,1990.0,61.5935707092285,2017.0,28.257381439209,84.76488182355604
"Congo, Dem. Rep.",COD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.60178005695343,1990.0,2.2453498840332,2017.0,0.6435698270797701,40.178414276416554
"Congo, Dem. Rep.",COD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,61.2785491943359,1990.0,106.973091125488,2017.0,45.694541931152095,74.56857665842999
"Congo, Dem. Rep.",COD,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,22.8317108154297,1990.0,43.5052108764648,2017.0,20.6735000610351,90.54731039718635
"Congo, Dem. Rep.",COD,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,52.2804985046387,1990.0,66.7674865722656,2017.0,14.486988067626896,27.710118460981214
"Congo, Dem. Rep.",COD,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,114967.0,1990.0,383207.0,2017.0,268240.0,233.31912635799839
"Congo, Rep.",COG,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,47.1688499450684,1990.0,30.9983100891113,2017.0,-16.170539855957102,-34.28224320666899
"Congo, Rep.",COG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.37546014785767,1990.0,6.2178897857666,2017.0,-0.15757036209106978,-2.4715135603822693
"Congo, Rep.",COG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,125.55982208252,1990.0,110.888458251953,2017.0,-14.671363830567003,-11.68475997116716
"Congo, Rep.",COG,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,48.3990592956542,1990.0,54.5433807373047,2017.0,6.144321441650504,12.695125754649139
"Congo, Rep.",COG,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,59.9387588500977,1990.0,74.2546081542969,2017.0,14.315849304199205,23.884127030394573
"Congo, Rep.",COG,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,7639.0,1990.0,16527.0,2017.0,8888.0,116.35030763188898
Costa Rica,CRI,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,38.7770309448242,1990.0,36.8382682800292,2017.0,-1.938762664795,-4.999770785838822
Costa Rica,CRI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.36870002746582,1990.0,7.17601013183594,2017.0,3.8073101043701203,113.02015832007027
Costa Rica,CRI,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,102.401901245117,1990.0,109.817657470703,2017.0,7.415756225585994,7.241814981379179
Costa Rica,CRI,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,43.7034111022949,1990.0,123.085731506348,2017.0,79.3823204040531,181.63872888147324
Costa Rica,CRI,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,75.058708190918,1990.0,99.46630859375,2017.0,24.407600402832003,32.51801288765757
Costa Rica,CRI,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,13651.0,1990.0,37349.0,2017.0,23698.0,173.59900373599004
Cote d'Ivoire,CIV,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,49.4724884033203,1990.0,41.4065017700195,2017.0,-8.065986633300795,-16.303984080088146
Cote d'Ivoire,CIV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.78597021102905,1990.0,5.03422021865845,2017.0,-1.7517499923706001,-25.81428945154415
Cote d'Ivoire,CIV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,70.8996429443359,1990.0,93.634521484375,2017.0,22.734878540039105,32.066280725685054
Cote d'Ivoire,CIV,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,24.2893905639648,1990.0,43.8677291870117,2017.0,19.578338623046896,80.60448684987956
Cote d'Ivoire,CIV,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,42.1149482727051,1990.0,63.0333595275879,2017.0,20.9184112548828,49.66980160923081
Cote d'Ivoire,CIV,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,38722.0,1990.0,80155.0,2017.0,41433.0,107.0011879551676
Croatia,HRV,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,,,,,,
Croatia,HRV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.80329990386963,1990.0,4.58160018920898,2017.0,0.7783002853393501,20.463815765553388
Croatia,HRV,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,80.2397384643555,1990.0,97.9641494750977,2017.0,17.7244110107422,22.089318023657107
Croatia,HRV,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,80.7326278686523,1990.0,98.2164764404297,2017.0,17.4838485717774,21.656483919020562
Croatia,HRV,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,83.595359802246,1990.0,100.164016723633,2017.0,16.568656921387003,19.820067717373284
Croatia,HRV,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,10605.0,1990.0,11849.0,2017.0,1244.0,11.730315888731731
Cuba,CUB,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,22.8593902587891,1990.0,29.0350093841553,2017.0,6.175619125366197,27.015677388821697
Cuba,CUB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,7.14496994018555,1990.0,12.83726978302,2017.0,5.69229984283445,79.66863248534008
Cuba,CUB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.7093963623047,1990.0,97.550926208496,2017.0,-2.1584701538087074,-2.1647610281037872
Cuba,CUB,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,89.1097183227539,1990.0,100.399871826172,2017.0,11.290153503418097,12.66994634920217
Cuba,CUB,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,93.8793029785156,1990.0,95.9456176757813,2017.0,2.0663146972657103,2.2010332753946726
